full_text,sentimen
siap menang pasang menang,positif
gabung sama tuju indonesia ubah 2024,positif
anda buah ubah indonesia maju sejahtera ini saat gabung jadi bagi 1 juta jubir desa,positif
satu 1 juta jubir desa jadi bagi gera ubah,positif
sama gera ubah presiden 2024,positif
jubir desa siap dukung,positif
jubir desa gera ubah,positif
siap menang kawal terus,positif
ubah siap menang satu putar,positif
semangat ayok sama jadi bagi orang ikut andil menang pasang,positif
tuju ubah indonesia 20242029 sama baswedan amp iskandar,positif
indonesia adil,positif
presiden,positif
pilih ku,positif
balad rjb siap menang capres,positif
presiden ku,positif
ayo saat tentu arah bangsa tuju ubah,positif
siap menang gus,positif
faktadan salut capres tegaslugas sahaja moga jadi juara 1kan,positif
lebih penting dukung kalang apa aktif beri informasi semua orang capres no 1 lebih sholeh lebih pintar cakap lebih rangkul semua lebih bersih lebih perhati pada rakyat karena fakta tak terban,positif
selamat,positif
amp kasus kpk cek ketik google kasus apa amp kpk kerja jadi gubernur jkt jelek sekali padahl apbn 80 trilyun tdk kelola dg baik ketik google gagal jadi gubernur jakarta th 20172022,positif
ga bakal iya iya aja kira bodoh banget kali,negatif
sama kayak pilgub dki kalo jadi gub jakarta bakal kayak irak suriah khilafah tegak fpiamp hati makin jaya fktanya perintah adem aja ga gsekan sara bgitupun kali dipilpres semua baik2 aja dri muhammadiyah dri nu islam moderat,positif
baswedan dn iskandar no 1,positif
seru sebentar akan demonstrasi minta cepat usut lapor duga korupsi kait tinggal belum sangkut isu korupri tinggal lantik keren,positif
indonesia sangt rugi kl orang seecerdas tdk jadi pemimpinpresiden indonesia kpn lg kt punya pimpin kecerdasaany luar biasa smg alloh maha kuasa meridhoi takdir pasngn menang mutlak dlm pilpres thn 2024 14 pebruari nnti aamiin qobul,positif
smg psangn alloh takdir menang mutlak d propinsi aamiin smg semua akn waqtunya aamiin indonesia lbih majuu aamiin,positif
kelass,positif
dulu dukung pa debat capres balik dukung akan pilih pasang bp baswedan bp iskandar,positif
2019 pilih 2024 pilih,positif
memang m pandai rangkai kata pintar tata emosi jiwa lama debat beliau lihat senyum tenang mulia akhlak lihat wajah ceria ucap jelas bahasa tubuh hati tenang insayaaallah presiden indonesia aamiin,positif
sehat selalu gus,positif
tetap presiden ku,positif
moga sehat bisa saksi hadir acara lantik presiden wakil presiden,positif
insayaa allah hanya solid istiqomah pemenngan jadi presiden wakil presiden ri 8 tahun 2024 insayaa allah menang 1 putar,positif
keren politik identitas hama demokrasi santuy santun awok awok awok aku keluarga pilih no 1 aja lah,positif
samsul loh politik riang gembira awok awok awok awok santuy santun akuvdan keluarga pilih no 1 aja,positif
saya keluarga besar 2x pilih untuk tahun 2024 pilih no 1 kain gak lah,positif
saya keluarga 2x pilih untuk tahun 2024 pilih no 1 aja,positif
memperihatinkan yah klu debat sah klu lebih santun keren poltik riang gembira santuy santun awok awok awok aku keluarga pilih dan no 1 aja lah,positif
mohon doa dukung plihannya capres cawapres no 1,positif
yuk qta dukung pasang agr indonesia jaya,positif
qta tuntas juang tuk indonesia lbh baik yuk dukung,positif
lihat bingung dlm hati sih kata ini nyata pintar jga untuk rangkai kata2 benar diri kira2 bgitu analisa sayaa,positif
saat indonesia lebih baik tuju ubah sama,positif
pks dukung kuat lembagalembaga demokrasi,positif
pks juang akses didik rata,positif
daya ekonomi masayaarakat lokal jadi fokus pks,positif
pks juang adil sosial seluruh lapis masayaarakat,positif
pks dukung daya desa basis bangun,positif
didik karakter jadi bagi integral visi pks,positif
pks harga peran ulama bangun moral bangsa,positif
pks dukung inovasi sektor sehat,positif
pks dukung cipta lapang kerja generasi muda,positif
bangun manusia jadi fokus utama pks,positif
pks teguh komitmen nilainilai pancasila,positif
pks juang baru hukum adil,positif
aman nasional harus jadi prioritas utama pks,positif
pks juang sejahtera tani nelayan,positif
moga transformasi digital jadi salah satu agenda utama pks,positif
pks dorong partisipasi masayaarakat bangun,positif
lanjut lingkung jadi prioritas sama pks,positif
pks advokasi hak perempuan anak,positif
pks juang bijak prorakyat,positif
sinergi pks akselerasi tumbuh ekonomi,positif
pks dukung ubah arah baik,positif
perata bangun infrastruktur jadi penting sama pks,positif
mitra strategis pks jadi landas bangun,positif
pks usaha wujud indonesia inovatif kompetitif,positif
transformasi ekonomi jadi salah satu prioritas pks,positif
pks teguh komitmen rukun antarumat agama,positif
pks fokus solusi nyata masalahmasalah bangsa,positif
padu pks cipta momentum positif indonesia,positif
pks siap juang bawa ubah indonesia,positif
sejak awal pks konsisten dukung rosayaid baswedan calon presiden ri milu 2024 sejak gandeng iskandar pks tetap komitmen memang pks selalu konsisten,positif
pks usung nilainilai adil sama,positif
visi pks pimpin arah sejahtera rakyat,positif
sama pks mas gus siap kontribusi bangun negara,positif
pks satu indonesia lebih baik,positif
selalu terdepanmenjadi baik bangsa,positif
closing statement anies bagaimana beliau bisa kompromi dgn tidak adi langgar etika langgar etika pilih pada udah hengkang koalisi hari belum pada langgar etika bocor surat rahasia,positif
sekarang simpatisan bersabarsebab keluar sekarang gagaltapi telah pilih tidak pilih ada berita panasapa ancam kalah,positif
libat kasus pidana kpksatu2 nya dunia calon presiden sama wakil nya libat kasus kpk cek ketik google kasus kpk,negatif
jaring perempuan nahdliyin sama sekjen dpc pkb kabupaten purworejo bpk toha mahasin,negatif
demokrat kayak kemarin gak serius mau jadi cawapresnya ingin henti langkah masuk daftar tinggal 2 calon maju makanya punya nilai jual tinggi temu koalisi sanya masuk shg hilang daya tawar,positif
isi komen banyak menang,positif
telak banget mantap,positif
ampe julurin lidah yakayak tu,positif
smg psngn alloh hendak menang mutlak aamiin,positif
bismillah smg alloh takdir no urut 01 menang mutlak d propinsi aamiin smg semua akn padaa waqtunya aamiin smg alloh ridho kemenngn psngn aamiin,positif
saya susah mau ngomong apa pokok nya is the best,positif
lebih percaya pada emosi tempramental laku langgar ham,positif
lebih percaya pada blimbing sayur lansia prabolot,positif
rakyat ubah pilih,positif
moga jadi pimpin dinegri,positif
et komplit hmi pmii,positif
maklum kang belah mulai bakar sadar kalah wkwkwk,positif
lihat debat rame2 bareng warga putus pindah haluan dukung kini dukung jadi presiden wakil presiden ri 2024,positif
insayaa allah sama makmur sejahtera rakyat indonesia cipta rasa adil lebih asa,positif
amp gus emang pasang serasi keereeen kualitas,positif
mohon maaf ada pilih maaf sudah pilih presiden wakil ba ba pimpin negri sedang asai jahat,positif
hmmm calon presiden wakil kasus kpk cek ketik google ketik kasus kpk bagus kerja pj heru banding kerja nya beranta,positif
sampai banyak handai tolan anies rasayaid baswedan iskandar menang 1 putar,negatif
habis babak bur keramasin esok lgsg tebar bansos biar survey abal2 nya naik bansos tidak efektif jam digital skrg nonton debat kemaren hampir 70juta orang alhamdulillah liat debat sadar pilih,positif
jadi menhan mau rekonsiliasi jokowi rangkul bukan pukul lu pikir mau gabung sama tanpa cawe cawe presiden cak imin msk untuk redam islam garis keras mana rumus pks koalisi pkb politik mungkin bro indonesia rukun,positif
kasus kpk cek kasus nya google ketik kasus kpk emang engga malu punya calon presiden wakil nya track record jeblok,positif
kasus kpk cek ketik google,negatif
hmm calon presiden wakil nya kasus kpk cek google ketik kasus amp kpk emang engga calon bersih,negatif
kasus kpk cek kasus nya google ketik kasus kpk emang mau punya pimpin track record jelek,negatif
masuk kasus kpk ini satu calon dunia mn calon presiden wakil presiden sandung kasus kpk cek amp ketik google kasus amp kpk emang engga malu calon presiden nya kasus kpk,negatif
insayaa allah menang 1 putar aamii,negatif
alhamdulillah unggul mudah mudah tang pilpres,positif
fpi udah bubar ga layak bahas murid ainun majid kenal pemikirqn liberal juga urus muhammadiyah kenal moderat pasang cicit diri nu partai pkb diri pbnu jadi dapat valid moderat,positif
hati tetap,positif
debat pertama makin yakin pilih tepat presiden 2024,positif
pilih baswedan amp cak imin iskandar,positif
anies pimpin indonesia 20242029 baswedan,positif
pa pa insayaa allah masayaarakat makin baik mamur cerdas,positif
tetep gama grup,positif
moga debat cawapres beri kejut atas kertas pa lebih unggul kalau capres udah ga lawan,positif
rakyat indonesia jangan banyak mikir cukup in aja indonesia sejahtera sama,positif
dukung buat poling nih hasil 83 ga malu ta ngaku ngaku hasil sur vey paling tinggi,positif
asayaiaaaaaap bener2 kecewa saya dukung kampanyein ba sejak 2014 skrg total dukung,positif
lawak lawak u bisa bikin seolaolah suruh di gera kubu lawan politik u mah orang cerdas politik cara kotor kalau mungkin bgtu,positif
semangat luar biasa debat pertama moga sehat selalu,positif
1 2 3 4 manchester united,positif
dar ingat md sering bikin blunder omong nya kadang tusuk calon pasang nya se frekwensi dgn prediksi nggak posisi nya tetap no 3,negatif
hilang akal sehat,negatif
nih ngamuk bukan pihak imin ato yth ph mulya prof dr md sh su sipbukan yah nih vidio ngamuk2 mah,negatif
ooo klu korup 20 persen 60 t wow u modalnyapres modal pabrik macet sisa banyak kalau y,negatif
mesti jkw jgn langgar uu nepotisme kolusi didik anak mantu dr nol bukan menang krn lihat nama banya menang ga hormat ga harga rakyat malah hina jual martabat ba,negatif
terlalu memang jokowi inidiakhir jabat baru lihat busuk menang satu outstandingbiar keluarga jokowi nyungsep,negatif
buka hotline adu tpn lapor ada duga curang milu,negatif
gemoy adlh gembrot amp letoy kt pilih presiden 2024 hrs lbh baik dr jokowi siaah orang 1 anies rb pernah pecat jokowi arti tdk lbh baik dr jokowi 2 s kali kalah sm jokowi tbh jelek dr jokowi 3 amp md apkh orang,negatif
1 aniesimin lebih byk gagas amp gudang prestasi kurang tdk milik modal kampanye 2 bowo lebih byk uang amp sgudang logistik u kampanye kurang tdk gagas amp minum prestasi 3 sudah tdk uang minim prestasi,negatif
elektabilitas merosot anies roket,negatif
si emak mah dri dulu netral skrg jg emak netral cemungut ea maknkri harga2 roket,negatif
mnya kuasa orang cerdas jadi ikut bego padahal tahu kuasa kejar luka hukum demokrasi cita cita konstitusi reformasi 1998 pilih menang hormat pranowo md gasspolll,negatif
mulai ga percaya diri kaya buat saing sama wkwk,negatif
kok mobil plat merah ikut cawe2 angkut baliho pasang mana nih gama m3nang ahok ketua kpk polda metro jaya langsung 4,negatif
modal langgar konstitusi doang jelas takut sama pasang punya kredibilitas kelas,negatif
begitu takut sama menang sampe tindak jauh wkwk,negatif
moga tidak kecewa semua,negatif
gemoy takut lihat baliho,negatif
jangan gentar jangan takut,negatif
paling bokis tong potensi apa tidak kelola baik mangkrak visimisi cakup gak potensi papua jangan asal jeplak lo tong haiyaa,negatif
bisa cuma monolog cengengesan emosi bentak2 cocok jadi debat collector presiden 2024 pilih,negatif
beri nilai 5 tega hukum jokowi gerindra sindir md,negatif
elektabilitas merosot jelang pilpres 2024,negatif
kalo memang itu ya neokadrun takut sekali kakak bina banteng gendut beri arah untuk terus serang pasang kenapa fokus memblow up positif ttg,negatif
spanduk banner amp baliho padaip dicabutin koq polisi picek n kicep napah ada nyabutin spanduk 2 bocil karbitan polisi langsung tindak harap netralitas alat negara pilpres 2024 sekarang rasa tuh asuuuuu banged,negatif
validitas survei lsi denny ja sangat ragu,negatif
fakta cupu sok suhu,negatif
tersa kaya nurut sama emak,negatif
memang klo pengkianat sekali laku selamax tetsp krn gsk tahu diri gak tahu terima kasih gak tahu balas budiakax ayo sama2 hukum dg cara gak usah pilih pilih adil adil adilx,negatif
jelas jangan bodoh rakyat amat lugu fokus aje lorot bawah yohanies,negatif
baik nyulik kangkang mk setir ibu hormat kiai emosi darah stabil awokwowkwk lari debat gagas citra sembunyi sadis,negatif
